"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"51",1366,"MORTON COUNTY HOSPITAL",170166,"KS","COPD",NA,"5 - Results are not available for this reporting period.",1.005,16.0183,15.9382,NA,"07/01/2014","06/30/2017","445 N HILLTOP","ELKHART",67950,"MORTON",6206972141,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average",NA,"ELKHART",NA,NA,NA,"445 N HILLTOP",67950,"KS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA
"52",1367,"MORTON COUNTY HOSPITAL",170166,"KS","HF",NA,"5 - Results are not available for this reporting period.",0.9662,17.5134,18.1264,NA,"07/01/2014","06/30/2017","445 N HILLTOP","ELKHART",67950,"MORTON",6206972141,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average",NA,"ELKHART",NA,NA,NA,"445 N HILLTOP",67950,"KS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA
"53",1369,"MORTON COUNTY HOSPITAL",170166,"KS","PN",NA,"5 - Results are not available for this reporting period.",0.9733,14.479,14.8761,NA,"07/01/2014","06/30/2017","445 N HILLTOP","ELKHART",67950,"MORTON",6206972141,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average",NA,"Same as the national average","Above the national average",NA,"ELKHART",NA,NA,NA,"445 N HILLTOP",67950,"KS",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","There are too few measures or measure groups reported to calculate a star rating or measure group score.",NA,NA
"54",1370,"DICKINSON COUNTY MEMORIAL HOSPITAL",230055,"MI","AMI",NA,"5 - Results are not available for this reporting period.",0.9769,21.3683,21.8744,NA,"07/01/2014","06/30/2017","1721 S STEPHENSON AVE","IRON MOUNTAIN",49801,"DICKINSON",9067741313,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","IRON MOUNTAIN","Point",-88.044268,45.808572,"1721 S STEPHENSON AVE",49801,"MI",NA,NA,NA,NA,NA,NA,NA
"55",1372,"DICKINSON COUNTY MEMORIAL HOSPITAL",230055,"MI","COPD",NA,"5 - Results are not available for this reporting period.",0.8793,16.0503,18.2545,NA,"07/01/2014","06/30/2017","1721 S STEPHENSON AVE","IRON MOUNTAIN",49801,"DICKINSON",9067741313,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","IRON MOUNTAIN","Point",-88.044268,45.808572,"1721 S STEPHENSON AVE",49801,"MI",NA,NA,NA,NA,NA,NA,NA
"56",1373,"DICKINSON COUNTY MEMORIAL HOSPITAL",230055,"MI","HF",187,NA,0.9189,19.4341,21.1487,31,"07/01/2014","06/30/2017","1721 S STEPHENSON AVE","IRON MOUNTAIN",49801,"DICKINSON",9067741313,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","IRON MOUNTAIN","Point",-88.044268,45.808572,"1721 S STEPHENSON AVE",49801,"MI",NA,NA,NA,NA,NA,NA,NA
"57",1374,"DICKINSON COUNTY MEMORIAL HOSPITAL",230055,"MI","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0246,4.0766,3.9787,NA,"07/01/2014","06/30/2017","1721 S STEPHENSON AVE","IRON MOUNTAIN",49801,"DICKINSON",9067741313,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","IRON MOUNTAIN","Point",-88.044268,45.808572,"1721 S STEPHENSON AVE",49801,"MI",NA,NA,NA,NA,NA,NA,NA
"58",1375,"DICKINSON COUNTY MEMORIAL HOSPITAL",230055,"MI","PN",349,NA,0.9136,14.7089,16.1001,46,"07/01/2014","06/30/2017","1721 S STEPHENSON AVE","IRON MOUNTAIN",49801,"DICKINSON",9067741313,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Above the national average","Below the national average","IRON MOUNTAIN","Point",-88.044268,45.808572,"1721 S STEPHENSON AVE",49801,"MI",NA,NA,NA,NA,NA,NA,NA
"59",1687,"CONEY ISLAND HOSPITAL",330196,"NY","AMI",77,NA,1.0586,21.1298,19.9594,20,"07/01/2014","06/30/2017","2601 OCEAN PARKWAY","BROOKLYN",11235,"KINGS",7186163000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.966285,40.58494,"2601 OCEAN PARKWAY",11235,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"60",1689,"CONEY ISLAND HOSPITAL",330196,"NY","COPD",256,NA,1.1059,23.8282,21.5457,69,"07/01/2014","06/30/2017","2601 OCEAN PARKWAY","BROOKLYN",11235,"KINGS",7186163000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.966285,40.58494,"2601 OCEAN PARKWAY",11235,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"61",1690,"CONEY ISLAND HOSPITAL",330196,"NY","HF",576,NA,1.1455,25.5168,22.2766,156,"07/01/2014","06/30/2017","2601 OCEAN PARKWAY","BROOKLYN",11235,"KINGS",7186163000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.966285,40.58494,"2601 OCEAN PARKWAY",11235,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"62",1692,"CONEY ISLAND HOSPITAL",330196,"NY","PN",558,NA,1.2513,21.1681,16.9165,132,"07/01/2014","06/30/2017","2601 OCEAN PARKWAY","BROOKLYN",11235,"KINGS",7186163000,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average",NA,"BROOKLYN","Point",-73.966285,40.58494,"2601 OCEAN PARKWAY",11235,"NY",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"63",1762,"ARROWHEAD REGIONAL MEDICAL CENTER",50245,"CA","COPD",51,NA,1.0793,21.8174,20.2153,17,"07/01/2014","06/30/2017","400 NORTH PEPPER AVENUE","COLTON",92324,"SAN BERNARDINO",9095801000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COLTON","Point",-117.352833,34.072884,"400 NORTH PEPPER AVENUE",92324,"CA",NA,NA,NA,NA,NA,NA,NA
"64",1763,"ARROWHEAD REGIONAL MEDICAL CENTER",50245,"CA","HF",93,NA,1.0233,20.9911,20.5135,21,"07/01/2014","06/30/2017","400 NORTH PEPPER AVENUE","COLTON",92324,"SAN BERNARDINO",9095801000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COLTON","Point",-117.352833,34.072884,"400 NORTH PEPPER AVENUE",92324,"CA",NA,NA,NA,NA,NA,NA,NA
"65",1765,"ARROWHEAD REGIONAL MEDICAL CENTER",50245,"CA","PN",153,NA,1.0766,19.2524,17.8831,34,"07/01/2014","06/30/2017","400 NORTH PEPPER AVENUE","COLTON",92324,"SAN BERNARDINO",9095801000,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","COLTON","Point",-117.352833,34.072884,"400 NORTH PEPPER AVENUE",92324,"CA",NA,NA,NA,NA,NA,NA,NA
"66",2209,"MARY GREELEY MEDICAL CENTER",160030,"IA","AMI",227,NA,0.95,14.5969,15.3645,30,"07/01/2014","06/30/2017","1111 DUFF AVENUE","AMES",50010,"STORY",5152392011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Above the national average","AMES","Point",-93.610624,42.032391,"1111 DUFF AVENUE",50010,"IA",NA,NA,NA,NA,NA,NA,NA
"67",2211,"MARY GREELEY MEDICAL CENTER",160030,"IA","COPD",253,NA,1.0056,18.4141,18.3123,47,"07/01/2014","06/30/2017","1111 DUFF AVENUE","AMES",50010,"STORY",5152392011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Above the national average","AMES","Point",-93.610624,42.032391,"1111 DUFF AVENUE",50010,"IA",NA,NA,NA,NA,NA,NA,NA
"68",2212,"MARY GREELEY MEDICAL CENTER",160030,"IA","HF",442,NA,0.956,19.8727,20.7864,85,"07/01/2014","06/30/2017","1111 DUFF AVENUE","AMES",50010,"STORY",5152392011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Above the national average","AMES","Point",-93.610624,42.032391,"1111 DUFF AVENUE",50010,"IA",NA,NA,NA,NA,NA,NA,NA
"69",2213,"MARY GREELEY MEDICAL CENTER",160030,"IA","HIP_KNEE",503,NA,0.9226,3.3089,3.5866,15,"07/01/2014","06/30/2017","1111 DUFF AVENUE","AMES",50010,"STORY",5152392011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Above the national average","AMES","Point",-93.610624,42.032391,"1111 DUFF AVENUE",50010,"IA",NA,NA,NA,NA,NA,NA,NA
"70",2214,"MARY GREELEY MEDICAL CENTER",160030,"IA","PN",669,NA,0.948,14.8169,15.6296,96,"07/01/2014","06/30/2017","1111 DUFF AVENUE","AMES",50010,"STORY",5152392011,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Below the national average",NA,"Above the national average","Above the national average","Same as the national average","Above the national average","Above the national average","AMES","Point",-93.610624,42.032391,"1111 DUFF AVENUE",50010,"IA",NA,NA,NA,NA,NA,NA,NA
"71",2284,"MEMORIAL HOSPITAL SWEETWATER COUNTY",530011,"WY","COPD",90,NA,0.9895,16.4025,16.5767,14,"07/01/2014","06/30/2017","1200 COLLEGE DRIVE","ROCK SPRINGS",82901,"SWEETWATER",3073623711,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","ROCK SPRINGS","Point",-109.233578,41.58406,"1200 COLLEGE DRIVE",82901,"WY",NA,NA,NA,NA,NA,NA,NA
"72",2285,"MEMORIAL HOSPITAL SWEETWATER COUNTY",530011,"WY","HF",107,NA,0.9975,20.7124,20.765,22,"07/01/2014","06/30/2017","1200 COLLEGE DRIVE","ROCK SPRINGS",82901,"SWEETWATER",3073623711,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","ROCK SPRINGS","Point",-109.233578,41.58406,"1200 COLLEGE DRIVE",82901,"WY",NA,NA,NA,NA,NA,NA,NA
"73",2287,"MEMORIAL HOSPITAL SWEETWATER COUNTY",530011,"WY","PN",176,NA,0.9463,14.3348,15.1483,22,"07/01/2014","06/30/2017","1200 COLLEGE DRIVE","ROCK SPRINGS",82901,"SWEETWATER",3073623711,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Below the national average","Same as the national average","Same as the national average","Below the national average","ROCK SPRINGS","Point",-109.233578,41.58406,"1200 COLLEGE DRIVE",82901,"WY",NA,NA,NA,NA,NA,NA,NA
"74",2366,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION",440030,"TN","AMI",111,NA,1.0248,15.7438,15.3621,19,"07/01/2014","06/30/2017","908 W 4TH NORTH ST","MORRISTOWN",37814,"HAMBLEN",4235864231,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","MORRISTOWN","Point",-83.304345,36.211948,"908 W 4TH NORTH ST",37814,"TN",NA,NA,NA,NA,NA,NA,NA
"75",2368,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION",440030,"TN","COPD",378,NA,1.0213,19.683,19.273,76,"07/01/2014","06/30/2017","908 W 4TH NORTH ST","MORRISTOWN",37814,"HAMBLEN",4235864231,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","MORRISTOWN","Point",-83.304345,36.211948,"908 W 4TH NORTH ST",37814,"TN",NA,NA,NA,NA,NA,NA,NA
"76",2369,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION",440030,"TN","HF",159,NA,0.963,21.019,21.8258,31,"07/01/2014","06/30/2017","908 W 4TH NORTH ST","MORRISTOWN",37814,"HAMBLEN",4235864231,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","MORRISTOWN","Point",-83.304345,36.211948,"908 W 4TH NORTH ST",37814,"TN",NA,NA,NA,NA,NA,NA,NA
"77",2370,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION",440030,"TN","HIP_KNEE",140,NA,1.2817,4.9352,3.8505,12,"07/01/2014","06/30/2017","908 W 4TH NORTH ST","MORRISTOWN",37814,"HAMBLEN",4235864231,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","MORRISTOWN","Point",-83.304345,36.211948,"908 W 4TH NORTH ST",37814,"TN",NA,NA,NA,NA,NA,NA,NA
"78",2371,"MORRISTOWN HAMBLEN HOSPITAL ASSOCIATION",440030,"TN","PN",455,NA,1.0016,17.3412,17.3131,79,"07/01/2014","06/30/2017","908 W 4TH NORTH ST","MORRISTOWN",37814,"HAMBLEN",4235864231,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Below the national average","Same as the national average","MORRISTOWN","Point",-83.304345,36.211948,"908 W 4TH NORTH ST",37814,"TN",NA,NA,NA,NA,NA,NA,NA
"79",2419,"SOUTH CENTRAL REG MED CTR",250058,"MS","AMI",78,NA,1.032,17.9827,17.4255,16,"07/01/2014","06/30/2017","1220 JEFFERSON ST BOX 607","LAUREL",39440,"JONES",6014264000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","LAUREL","Point",-89.14135,31.685911,"1220 JEFFERSON ST BOX 607",39440,"MS",NA,NA,NA,NA,NA,NA,NA
