"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"52",820,"PERRY MEMORIAL HOSPITAL",370139,"OK","HF",37,NA,1.0758,22.4283,20.8484,13,"07/01/2014","06/30/2017","501 N 14TH ST","PERRY",73077,"NOBLE",5803363541,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Same as the national average","Above the national average",NA,"PERRY","Point",-97.299229,36.289083,"501 N 14TH ST",73077,"OK",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"53",822,"PERRY MEMORIAL HOSPITAL",370139,"OK","PN",74,NA,1.0054,14.4454,14.368,11,"07/01/2014","06/30/2017","501 N 14TH ST","PERRY",73077,"NOBLE",5803363541,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average",NA,"Same as the national average","Above the national average",NA,"PERRY","Point",-97.299229,36.289083,"501 N 14TH ST",73077,"OK",NA,NA,NA,"There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"54",900,"BIBB MEDICAL CENTER",10058,"AL","PN",80,NA,1.0006,14.9556,14.9466,12,"07/01/2014","06/30/2017","208 PIERSON AVE","CENTREVILLE",35042,"BIBB",2059264881,"Acute Care Hospitals",TRUE,TRUE,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,"Below the national average","Above the national average",NA,"CENTREVILLE","Point",-87.147865,32.951101,"208 PIERSON AVE",35042,"AL","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"55",925,"ANTELOPE VALLEY HOSPITAL",50056,"CA","AMI",154,NA,0.9535,15.5896,16.3495,21,"07/01/2014","06/30/2017","1600 W AVE J","LANCASTER",93534,"LOS ANGELES",6619495000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","LANCASTER","Point",-118.158476,34.689371,"1600 W AVE J",93534,"CA",NA,NA,NA,NA,NA,NA,NA
"56",928,"ANTELOPE VALLEY HOSPITAL",50056,"CA","COPD",303,NA,1.041,20.1141,19.3226,64,"07/01/2014","06/30/2017","1600 W AVE J","LANCASTER",93534,"LOS ANGELES",6619495000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","LANCASTER","Point",-118.158476,34.689371,"1600 W AVE J",93534,"CA",NA,NA,NA,NA,NA,NA,NA
"57",929,"ANTELOPE VALLEY HOSPITAL",50056,"CA","HF",200,NA,1.1312,24.9293,22.0374,58,"07/01/2014","06/30/2017","1600 W AVE J","LANCASTER",93534,"LOS ANGELES",6619495000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","LANCASTER","Point",-118.158476,34.689371,"1600 W AVE J",93534,"CA",NA,NA,NA,NA,NA,NA,NA
"58",931,"ANTELOPE VALLEY HOSPITAL",50056,"CA","PN",316,NA,1.1247,20.1462,17.9131,71,"07/01/2014","06/30/2017","1600 W AVE J","LANCASTER",93534,"LOS ANGELES",6619495000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Above the national average","LANCASTER","Point",-118.158476,34.689371,"1600 W AVE J",93534,"CA",NA,NA,NA,NA,NA,NA,NA
"59",1147,"CITRUS MEMORIAL HOSPITAL",100023,"FL","AMI",532,NA,0.96,15.8932,16.5562,82,"07/01/2014","06/30/2017","502 W HIGHLAND BLVD","INVERNESS",34452,"CITRUS",3527261551,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","INVERNESS","Point",-82.335335,28.832242,"502 W HIGHLAND BLVD",34452,"FL",NA,NA,NA,NA,NA,NA,NA
"60",1148,"CITRUS MEMORIAL HOSPITAL",100023,"FL","CABG",109,NA,1.0185,13.3245,13.0824,15,"07/01/2014","06/30/2017","502 W HIGHLAND BLVD","INVERNESS",34452,"CITRUS",3527261551,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","INVERNESS","Point",-82.335335,28.832242,"502 W HIGHLAND BLVD",34452,"FL",NA,NA,NA,NA,NA,NA,NA
"61",1149,"CITRUS MEMORIAL HOSPITAL",100023,"FL","COPD",696,NA,0.9875,18.5256,18.7601,128,"07/01/2014","06/30/2017","502 W HIGHLAND BLVD","INVERNESS",34452,"CITRUS",3527261551,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","INVERNESS","Point",-82.335335,28.832242,"502 W HIGHLAND BLVD",34452,"FL",NA,NA,NA,NA,NA,NA,NA
"62",1150,"CITRUS MEMORIAL HOSPITAL",100023,"FL","HF",826,NA,0.9917,21.4934,21.6724,177,"07/01/2014","06/30/2017","502 W HIGHLAND BLVD","INVERNESS",34452,"CITRUS",3527261551,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","INVERNESS","Point",-82.335335,28.832242,"502 W HIGHLAND BLVD",34452,"FL",NA,NA,NA,NA,NA,NA,NA
"63",1151,"CITRUS MEMORIAL HOSPITAL",100023,"FL","HIP_KNEE",360,NA,1.0258,5.1298,5.0008,19,"07/01/2014","06/30/2017","502 W HIGHLAND BLVD","INVERNESS",34452,"CITRUS",3527261551,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","INVERNESS","Point",-82.335335,28.832242,"502 W HIGHLAND BLVD",34452,"FL",NA,NA,NA,NA,NA,NA,NA
"64",1152,"CITRUS MEMORIAL HOSPITAL",100023,"FL","PN",514,NA,0.9398,15.6988,16.7041,77,"07/01/2014","06/30/2017","502 W HIGHLAND BLVD","INVERNESS",34452,"CITRUS",3527261551,"Acute Care Hospitals",TRUE,TRUE,1,"Below the national average","Below the national average",NA,"Above the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","INVERNESS","Point",-82.335335,28.832242,"502 W HIGHLAND BLVD",34452,"FL",NA,NA,NA,NA,NA,NA,NA
"65",1158,"SGMC BERRIEN CAMPUS",110234,"GA","PN",NA,"5 - Results are not available for this reporting period.",1.0099,14.7552,14.6104,NA,"07/01/2014","06/30/2017","1221 E MCPHERSON AVENUE","NASHVILLE",31639,"BERRIEN",2295437100,"Acute Care Hospitals",TRUE,TRUE,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,"Same as the national average","Above the national average",NA,"NASHVILLE","Point",-83.238337,31.203629,"1221 E MCPHERSON AVENUE",31639,"GA","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"66",1173,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,"GA","COPD",NA,"5 - Results are not available for this reporting period.",0.9261,16.6114,17.9373,NA,"07/01/2014","06/30/2017","2000 DAN PROCTOR DRIVE","SAINT MARYS",31558,"CAMDEN",9125766401,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Below the national average","Same as the national average","Below the national average","SAINT MARYS","Point",-81.616234,30.781226,"2000 DAN PROCTOR DRIVE",31558,"GA",NA,NA,NA,NA,NA,NA,NA
"67",1174,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,"GA","HF",NA,"5 - Results are not available for this reporting period.",1.0081,19.0035,18.8514,NA,"07/01/2014","06/30/2017","2000 DAN PROCTOR DRIVE","SAINT MARYS",31558,"CAMDEN",9125766401,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Below the national average","Same as the national average","Below the national average","SAINT MARYS","Point",-81.616234,30.781226,"2000 DAN PROCTOR DRIVE",31558,"GA",NA,NA,NA,NA,NA,NA,NA
"68",1175,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,"GA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.1396,4.32,3.7907,NA,"07/01/2014","06/30/2017","2000 DAN PROCTOR DRIVE","SAINT MARYS",31558,"CAMDEN",9125766401,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Below the national average","Same as the national average","Below the national average","SAINT MARYS","Point",-81.616234,30.781226,"2000 DAN PROCTOR DRIVE",31558,"GA",NA,NA,NA,NA,NA,NA,NA
"69",1176,"SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS",110146,"GA","PN",NA,"5 - Results are not available for this reporting period.",0.9334,13.4609,14.4217,NA,"07/01/2014","06/30/2017","2000 DAN PROCTOR DRIVE","SAINT MARYS",31558,"CAMDEN",9125766401,"Acute Care Hospitals",TRUE,NA,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Below the national average","Same as the national average","Below the national average","SAINT MARYS","Point",-81.616234,30.781226,"2000 DAN PROCTOR DRIVE",31558,"GA",NA,NA,NA,NA,NA,NA,NA
"70",1207,"NASH GENERAL HOSPITAL",340147,"NC","AMI",252,NA,1.0556,18.4634,17.4917,50,"07/01/2014","06/30/2017","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT",27804,"NASH",2524438000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Above the national average","ROCKY MOUNT","Point",-77.848919,35.973443,"2460 CURTIS ELLIS DRIVE",27804,"NC",NA,NA,NA,NA,NA,NA,NA
"71",1209,"NASH GENERAL HOSPITAL",340147,"NC","COPD",574,NA,1.0174,20.328,19.9804,118,"07/01/2014","06/30/2017","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT",27804,"NASH",2524438000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Above the national average","ROCKY MOUNT","Point",-77.848919,35.973443,"2460 CURTIS ELLIS DRIVE",27804,"NC",NA,NA,NA,NA,NA,NA,NA
"72",1210,"NASH GENERAL HOSPITAL",340147,"NC","HF",633,NA,1.1237,24.0714,21.4222,160,"07/01/2014","06/30/2017","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT",27804,"NASH",2524438000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Above the national average","ROCKY MOUNT","Point",-77.848919,35.973443,"2460 CURTIS ELLIS DRIVE",27804,"NC",NA,NA,NA,NA,NA,NA,NA
"73",1211,"NASH GENERAL HOSPITAL",340147,"NC","HIP_KNEE",397,NA,1.0153,3.9518,3.8922,16,"07/01/2014","06/30/2017","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT",27804,"NASH",2524438000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Above the national average","ROCKY MOUNT","Point",-77.848919,35.973443,"2460 CURTIS ELLIS DRIVE",27804,"NC",NA,NA,NA,NA,NA,NA,NA
"74",1212,"NASH GENERAL HOSPITAL",340147,"NC","PN",1052,NA,1.1891,19.5261,16.4205,216,"07/01/2014","06/30/2017","2460 CURTIS ELLIS DRIVE","ROCKY MOUNT",27804,"NASH",2524438000,"Acute Care Hospitals",TRUE,NA,1,"Below the national average","Below the national average",NA,"Below the national average","Below the national average","Below the national average","Below the national average","Above the national average","ROCKY MOUNT","Point",-77.848919,35.973443,"2460 CURTIS ELLIS DRIVE",27804,"NC",NA,NA,NA,NA,NA,NA,NA
"75",1350,"ALLEN PARISH HOSPITAL",190133,"LA","PN",NA,"5 - Results are not available for this reporting period.",0.9494,13.2441,13.9495,NA,"07/01/2014","06/30/2017","108 6TH AVENUE","KINDER",70648,"ALLEN",3377382527,"Acute Care Hospitals",TRUE,TRUE,NA,NA,NA,"Results are not available for this reporting period.",NA,NA,"Same as the national average","Above the national average",NA,"KINDER","Point",-92.855648,30.491453,"108 6TH AVENUE",70648,"LA","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.","Results are not available for this reporting period.","There are too few measures or measure groups reported to calculate a star rating or measure group score.","Results are not available for this reporting period.",NA,NA
"76",1540,"HI-DESERT MEDICAL CENTER",50279,"CA","COPD",122,NA,1.0481,17.6628,16.8528,25,"07/01/2014","06/30/2017","6601 WHITE FEATHER ROAD","JOSHUA TREE",92252,"SAN BERNARDINO",7603663711,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average",NA,"JOSHUA TREE","Point",-116.276709,34.132676,"6601 WHITE FEATHER ROAD",92252,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"77",1541,"HI-DESERT MEDICAL CENTER",50279,"CA","HF",95,NA,0.9911,19.5325,19.7071,18,"07/01/2014","06/30/2017","6601 WHITE FEATHER ROAD","JOSHUA TREE",92252,"SAN BERNARDINO",7603663711,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average",NA,"JOSHUA TREE","Point",-116.276709,34.132676,"6601 WHITE FEATHER ROAD",92252,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"78",1542,"HI-DESERT MEDICAL CENTER",50279,"CA","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",1.0375,4.9275,4.7495,NA,"07/01/2014","06/30/2017","6601 WHITE FEATHER ROAD","JOSHUA TREE",92252,"SAN BERNARDINO",7603663711,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average",NA,"JOSHUA TREE","Point",-116.276709,34.132676,"6601 WHITE FEATHER ROAD",92252,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"79",1543,"HI-DESERT MEDICAL CENTER",50279,"CA","PN",104,NA,1.1105,16.2177,14.6041,23,"07/01/2014","06/30/2017","6601 WHITE FEATHER ROAD","JOSHUA TREE",92252,"SAN BERNARDINO",7603663711,"Acute Care Hospitals",TRUE,NA,2,"Same as the national average","Below the national average",NA,"Same as the national average","Below the national average","Same as the national average","Below the national average",NA,"JOSHUA TREE","Point",-116.276709,34.132676,"6601 WHITE FEATHER ROAD",92252,"CA",NA,NA,NA,NA,"Results are not available for this reporting period.",NA,NA
"80",1713,"MEDICAL CENTER BARBOUR",10069,"AL","COPD",87,NA,1.0541,18.5332,17.5819,20,"07/01/2014","06/30/2017","820 W WASHINGTON ST","EUFAULA",36027,"BARBOUR",3346887271,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average",NA,"Results are not available for this reporting period.","Same as the national average","Same as the national average","Same as the national average","Above the national average","Same as the national average","EUFAULA","Point",-85.156613,31.88798,"820 W WASHINGTON ST",36027,"AL",NA,NA,NA,NA,NA,NA,NA
