"","X","hospital_name","provider_id","state","measure_name","number_of_discharges","footnote","excess_readmission_ratio","predicted_readmission_rate","expected_readmission_rate","number_of_readmissions","start_date","end_date","address","city","zip_code","county_name","phone_number","hospital_type","emergency_services","meets_criteria_for_meaningful_use_of_ehrs","hospital_overall_rating","mortality_national_comparison","safety_of_care_national_comparison","safety_of_care_national_comparison_footnote","readmission_national_comparison","patient_experience_national_comparison","effectiveness_of_care_national_comparison","timeliness_of_care_national_comparison","efficient_use_of_medical_imaging_national_comparison","location_city","location.type","long","lat","location_address","location_zip","location_state","hospital_overall_rating_footnote","mortality_national_comparison_footnote","readmission_national_comparison_footnote","patient_experience_national_comparison_footnote","efficient_use_of_medical_imaging_national_comparison_footnote","timeliness_of_care_national_comparison_footnote","effectiveness_of_care_national_comparison_footnote"
"50",1103,"ST VINCENT'S MEDICAL CENTER",70028,"CT","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9626,3.9353,4.0881,NA,"07/01/2014","06/30/2017","2800 MAIN ST","BRIDGEPORT",6606,"FAIRFIELD",2035765551,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","BRIDGEPORT","Point",-73.202486,41.200083,"2800 MAIN ST",6606,"CT",NA,NA,NA,NA,NA,NA,NA
"51",1104,"ST VINCENT'S MEDICAL CENTER",70028,"CT","PN",665,NA,1.1293,17.4073,15.4136,123,"07/01/2014","06/30/2017","2800 MAIN ST","BRIDGEPORT",6606,"FAIRFIELD",2035765551,"Acute Care Hospitals",TRUE,TRUE,1,"Same as the national average","Below the national average",NA,"Below the national average","Below the national average","Same as the national average","Below the national average","Same as the national average","BRIDGEPORT","Point",-73.202486,41.200083,"2800 MAIN ST",6606,"CT",NA,NA,NA,NA,NA,NA,NA
"52",1183,"HOLY REDEEMER HOSPITAL AND MEDICAL CENTER",390097,"PA","AMI",135,NA,0.917,15.9026,17.3417,16,"07/01/2014","06/30/2017","1648 HUNTINGDON PIKE","MEADOWBROOK",19046,"MONTGOMERY",2159473000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MEADOWBROOK","Point",-75.081101,40.108944,"1648 HUNTINGDON PIKE",19046,"PA",NA,NA,NA,NA,NA,NA,NA
"53",1185,"HOLY REDEEMER HOSPITAL AND MEDICAL CENTER",390097,"PA","COPD",182,NA,0.9648,19.0624,19.7573,32,"07/01/2014","06/30/2017","1648 HUNTINGDON PIKE","MEADOWBROOK",19046,"MONTGOMERY",2159473000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MEADOWBROOK","Point",-75.081101,40.108944,"1648 HUNTINGDON PIKE",19046,"PA",NA,NA,NA,NA,NA,NA,NA
"54",1186,"HOLY REDEEMER HOSPITAL AND MEDICAL CENTER",390097,"PA","HF",477,NA,0.8527,18.0255,21.1396,76,"07/01/2014","06/30/2017","1648 HUNTINGDON PIKE","MEADOWBROOK",19046,"MONTGOMERY",2159473000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MEADOWBROOK","Point",-75.081101,40.108944,"1648 HUNTINGDON PIKE",19046,"PA",NA,NA,NA,NA,NA,NA,NA
"55",1187,"HOLY REDEEMER HOSPITAL AND MEDICAL CENTER",390097,"PA","HIP_KNEE",448,NA,1.0804,4.7697,4.4146,23,"07/01/2014","06/30/2017","1648 HUNTINGDON PIKE","MEADOWBROOK",19046,"MONTGOMERY",2159473000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MEADOWBROOK","Point",-75.081101,40.108944,"1648 HUNTINGDON PIKE",19046,"PA",NA,NA,NA,NA,NA,NA,NA
"56",1188,"HOLY REDEEMER HOSPITAL AND MEDICAL CENTER",390097,"PA","PN",482,NA,1.0721,17.1837,16.0278,87,"07/01/2014","06/30/2017","1648 HUNTINGDON PIKE","MEADOWBROOK",19046,"MONTGOMERY",2159473000,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average","Above the national average",NA,"Above the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","MEADOWBROOK","Point",-75.081101,40.108944,"1648 HUNTINGDON PIKE",19046,"PA",NA,NA,NA,NA,NA,NA,NA
"57",1231,"LOURDES HOSPITAL",180102,"KY","AMI",262,NA,0.9826,14.9201,15.1849,38,"07/01/2014","06/30/2017","1530 LONE OAK ROAD","PADUCAH",42003,"MC CRACKEN",2704442444,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","PADUCAH","Point",-88.647857,37.052989,"1530 LONE OAK ROAD",42003,"KY",NA,NA,NA,NA,NA,NA,NA
"58",1232,"LOURDES HOSPITAL",180102,"KY","CABG",115,NA,1.0917,12.8366,11.7586,17,"07/01/2014","06/30/2017","1530 LONE OAK ROAD","PADUCAH",42003,"MC CRACKEN",2704442444,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","PADUCAH","Point",-88.647857,37.052989,"1530 LONE OAK ROAD",42003,"KY",NA,NA,NA,NA,NA,NA,NA
"59",1233,"LOURDES HOSPITAL",180102,"KY","COPD",362,NA,1.009,18.601,18.4354,68,"07/01/2014","06/30/2017","1530 LONE OAK ROAD","PADUCAH",42003,"MC CRACKEN",2704442444,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","PADUCAH","Point",-88.647857,37.052989,"1530 LONE OAK ROAD",42003,"KY",NA,NA,NA,NA,NA,NA,NA
"60",1234,"LOURDES HOSPITAL",180102,"KY","HF",494,NA,0.9935,21.5429,21.6847,106,"07/01/2014","06/30/2017","1530 LONE OAK ROAD","PADUCAH",42003,"MC CRACKEN",2704442444,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","PADUCAH","Point",-88.647857,37.052989,"1530 LONE OAK ROAD",42003,"KY",NA,NA,NA,NA,NA,NA,NA
"61",1235,"LOURDES HOSPITAL",180102,"KY","HIP_KNEE",755,NA,1.126,5.2338,4.6482,42,"07/01/2014","06/30/2017","1530 LONE OAK ROAD","PADUCAH",42003,"MC CRACKEN",2704442444,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","PADUCAH","Point",-88.647857,37.052989,"1530 LONE OAK ROAD",42003,"KY",NA,NA,NA,NA,NA,NA,NA
"62",1236,"LOURDES HOSPITAL",180102,"KY","PN",598,NA,0.9742,16.4822,16.9186,97,"07/01/2014","06/30/2017","1530 LONE OAK ROAD","PADUCAH",42003,"MC CRACKEN",2704442444,"Acute Care Hospitals",TRUE,TRUE,3,"Below the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Below the national average","PADUCAH","Point",-88.647857,37.052989,"1530 LONE OAK ROAD",42003,"KY",NA,NA,NA,NA,NA,NA,NA
"63",1245,"MERCY HOSPITAL LEBANON",260059,"MO","COPD",245,NA,1.1209,19.7798,17.6468,57,"07/01/2014","06/30/2017","100 HOSPITAL DRIVE","LEBANON",65536,"LACLEDE",4175336100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LEBANON","Point",-92.635875,37.681437,"100 HOSPITAL DRIVE",65536,"MO",NA,NA,NA,NA,NA,NA,NA
"64",1246,"MERCY HOSPITAL LEBANON",260059,"MO","HF",119,NA,1.0066,19.8211,19.6911,24,"07/01/2014","06/30/2017","100 HOSPITAL DRIVE","LEBANON",65536,"LACLEDE",4175336100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LEBANON","Point",-92.635875,37.681437,"100 HOSPITAL DRIVE",65536,"MO",NA,NA,NA,NA,NA,NA,NA
"65",1247,"MERCY HOSPITAL LEBANON",260059,"MO","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9064,3.9353,4.3414,NA,"07/01/2014","06/30/2017","100 HOSPITAL DRIVE","LEBANON",65536,"LACLEDE",4175336100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LEBANON","Point",-92.635875,37.681437,"100 HOSPITAL DRIVE",65536,"MO",NA,NA,NA,NA,NA,NA,NA
"66",1248,"MERCY HOSPITAL LEBANON",260059,"MO","PN",215,NA,0.997,14.5003,14.5444,31,"07/01/2014","06/30/2017","100 HOSPITAL DRIVE","LEBANON",65536,"LACLEDE",4175336100,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Same as the national average",NA,"Same as the national average","Same as the national average","Same as the national average","Same as the national average","Same as the national average","LEBANON","Point",-92.635875,37.681437,"100 HOSPITAL DRIVE",65536,"MO",NA,NA,NA,NA,NA,NA,NA
"67",1315,"MUNSON HEALTHCARE GRAYLING HOSPITAL",230058,"MI","AMI",NA,"5 - Results are not available for this reporting period.",1.0165,19.4509,19.1361,NA,"07/01/2014","06/30/2017","1100 E MICHIGAN AVE","GRAYLING",49738,"CRAWFORD",9893485461,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Above the national average","Below the national average","Same as the national average","GRAYLING","Point",-84.707939,44.667251,"1100 E MICHIGAN AVE",49738,"MI",NA,NA,NA,NA,NA,NA,NA
"68",1317,"MUNSON HEALTHCARE GRAYLING HOSPITAL",230058,"MI","COPD",239,NA,0.9468,17.1705,18.1355,37,"07/01/2014","06/30/2017","1100 E MICHIGAN AVE","GRAYLING",49738,"CRAWFORD",9893485461,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Above the national average","Below the national average","Same as the national average","GRAYLING","Point",-84.707939,44.667251,"1100 E MICHIGAN AVE",49738,"MI",NA,NA,NA,NA,NA,NA,NA
"69",1318,"MUNSON HEALTHCARE GRAYLING HOSPITAL",230058,"MI","HF",172,NA,1.0524,22.4994,21.3787,42,"07/01/2014","06/30/2017","1100 E MICHIGAN AVE","GRAYLING",49738,"CRAWFORD",9893485461,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Above the national average","Below the national average","Same as the national average","GRAYLING","Point",-84.707939,44.667251,"1100 E MICHIGAN AVE",49738,"MI",NA,NA,NA,NA,NA,NA,NA
"70",1319,"MUNSON HEALTHCARE GRAYLING HOSPITAL",230058,"MI","HIP_KNEE",NA,"5 - Results are not available for this reporting period.",0.9278,4.6883,5.0531,NA,"07/01/2014","06/30/2017","1100 E MICHIGAN AVE","GRAYLING",49738,"CRAWFORD",9893485461,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Above the national average","Below the national average","Same as the national average","GRAYLING","Point",-84.707939,44.667251,"1100 E MICHIGAN AVE",49738,"MI",NA,NA,NA,NA,NA,NA,NA
"71",1320,"MUNSON HEALTHCARE GRAYLING HOSPITAL",230058,"MI","PN",299,NA,1.0262,16.5404,16.1179,51,"07/01/2014","06/30/2017","1100 E MICHIGAN AVE","GRAYLING",49738,"CRAWFORD",9893485461,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Below the national average",NA,"Below the national average","Above the national average","Above the national average","Below the national average","Same as the national average","GRAYLING","Point",-84.707939,44.667251,"1100 E MICHIGAN AVE",49738,"MI",NA,NA,NA,NA,NA,NA,NA
"72",1415,"TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER",440033,"TN","COPD",198,NA,1.0442,22.0358,21.1027,47,"07/01/2014","06/30/2017","923 EAST CENTRAL AVENUE","LA FOLLETTE",37766,"CAMPBELL",4239071440,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","LA FOLLETTE","Point",-84.111365,36.387967,"923 EAST CENTRAL AVENUE",37766,"TN",NA,NA,NA,NA,NA,NA,NA
"73",1416,"TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER",440033,"TN","HF",126,NA,1.1,24.3846,22.167,37,"07/01/2014","06/30/2017","923 EAST CENTRAL AVENUE","LA FOLLETTE",37766,"CAMPBELL",4239071440,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","LA FOLLETTE","Point",-84.111365,36.387967,"923 EAST CENTRAL AVENUE",37766,"TN",NA,NA,NA,NA,NA,NA,NA
"74",1418,"TENNOVA HEALTHCARE-LAFOLLETT MEDICAL CENTER",440033,"TN","PN",282,NA,1.0956,20.3298,18.5561,63,"07/01/2014","06/30/2017","923 EAST CENTRAL AVENUE","LA FOLLETTE",37766,"CAMPBELL",4239071440,"Acute Care Hospitals",TRUE,TRUE,2,"Same as the national average","Same as the national average",NA,"Below the national average","Below the national average","Same as the national average","Same as the national average","Same as the national average","LA FOLLETTE","Point",-84.111365,36.387967,"923 EAST CENTRAL AVENUE",37766,"TN",NA,NA,NA,NA,NA,NA,NA
"75",1497,"ST JOSEPHS HOSPITAL",140145,"IL","COPD",NA,"5 - Results are not available for this reporting period.",0.9988,17.8142,17.8349,NA,"07/01/2014","06/30/2017","9515 HOLY CROSS LN","BREESE",62230,"CLINTON",6185264511,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","BREESE","Point",-89.524944,38.625154,"9515 HOLY CROSS LN",62230,"IL",NA,NA,NA,NA,NA,NA,NA
"76",1498,"ST JOSEPHS HOSPITAL",140145,"IL","HF",104,NA,0.9401,18.0969,19.2509,15,"07/01/2014","06/30/2017","9515 HOLY CROSS LN","BREESE",62230,"CLINTON",6185264511,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","BREESE","Point",-89.524944,38.625154,"9515 HOLY CROSS LN",62230,"IL",NA,NA,NA,NA,NA,NA,NA
"77",1500,"ST JOSEPHS HOSPITAL",140145,"IL","PN",105,NA,0.9625,14.5027,15.067,13,"07/01/2014","06/30/2017","9515 HOLY CROSS LN","BREESE",62230,"CLINTON",6185264511,"Acute Care Hospitals",TRUE,TRUE,4,"Same as the national average",NA,"Results are not available for this reporting period.","Above the national average","Above the national average","Same as the national average","Same as the national average","Same as the national average","BREESE","Point",-89.524944,38.625154,"9515 HOLY CROSS LN",62230,"IL",NA,NA,NA,NA,NA,NA,NA
"78",1556,"SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY",370037,"OK","AMI",282,NA,0.9769,15.0546,15.411,41,"07/01/2014","06/30/2017","1000 NORTH LEE AVENUE","OKLAHOMA CITY",73101,"OKLAHOMA",4052727000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","OKLAHOMA CITY","Point",-97.524291,35.477786,"1000 NORTH LEE AVENUE",73101,"OK",NA,NA,NA,NA,NA,NA,NA
"79",1557,"SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY",370037,"OK","CABG",100,NA,0.9813,13.4911,13.7475,13,"07/01/2014","06/30/2017","1000 NORTH LEE AVENUE","OKLAHOMA CITY",73101,"OKLAHOMA",4052727000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","OKLAHOMA CITY","Point",-97.524291,35.477786,"1000 NORTH LEE AVENUE",73101,"OK",NA,NA,NA,NA,NA,NA,NA
"80",1558,"SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY",370037,"OK","COPD",335,NA,0.9895,17.845,18.0352,59,"07/01/2014","06/30/2017","1000 NORTH LEE AVENUE","OKLAHOMA CITY",73101,"OKLAHOMA",4052727000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","OKLAHOMA CITY","Point",-97.524291,35.477786,"1000 NORTH LEE AVENUE",73101,"OK",NA,NA,NA,NA,NA,NA,NA
"81",1559,"SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY",370037,"OK","HF",391,NA,0.9184,20.0605,21.8433,73,"07/01/2014","06/30/2017","1000 NORTH LEE AVENUE","OKLAHOMA CITY",73101,"OKLAHOMA",4052727000,"Acute Care Hospitals",TRUE,TRUE,3,"Same as the national average","Above the national average",NA,"Below the national average","Same as the national average","Same as the national average","Same as the national average","Above the national average","OKLAHOMA CITY","Point",-97.524291,35.477786,"1000 NORTH LEE AVENUE",73101,"OK",NA,NA,NA,NA,NA,NA,NA
